,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT,Date
6514,131.32,239.0,20.28,64.74,71.67,1.12,56.69,55.12,1.16,181.04,27.57,13-12-2021 10:00
6515,115.0,204.0,14.4,46.72,72.69,0.95,69.24,49.2,1.25,215.78,28.55,13-12-2021 11:00
6516,78.57,159.0,8.35,40.91,72.63,0.88,114.58,45.88,1.08,151.74,29.7,13-12-2021 12:00
6517,80.25,152.0,7.46,45.45,71.41,0.86,108.94,48.8,1.27,238.76,29.93,13-12-2021 13:00
6518,81.78,185.91,8.25,46.48,73.78,0.82,129.31,47.47,1.96,147.14,29.69,13-12-2021 14:00
6519,85.96,181.33,8.59,25.7,71.19,0.67,106.48,48.96,2.87,285.3,28.44,13-12-2021 15:00
6520,70.52,221.83,5.14,31.88,73.18,0.55,69.35,45.44,2.65,273.76,27.71,13-12-2021 16:00
6521,38.81,221.1,5.42,35.08,72.72,0.48,55.06,46.39,2.42,283.79,26.5,13-12-2021 17:00
6522,33.34,138.31,8.15,50.22,72.65,0.52,41.45,48.0,1.85,274.92,25.45,13-12-2021 18:00
6523,35.0,131.99,8.2,58.58,73.78,0.61,37.28,48.94,2.0,282.96,25.23,13-12-2021 19:00
6524,45.57,126.25,6.21,58.26,71.92,0.67,42.56,50.91,1.61,207.77,24.54,13-12-2021 20:00
6525,52.83,122.67,5.05,45.88,72.88,0.71,42.73,50.19,1.54,107.83,24.47,13-12-2021 21:00
6526,52.0,120.45,70.55,87.41,72.0,1.21,4.35,55.33,1.35,100.35,23.45,13-12-2021 22:00
6527,61.0,157.69,116.39,73.75,71.65,1.29,4.19,59.55,0.85,128.11,22.62,13-12-2021 23:00
6528,70.83,180.5,153.99,64.84,72.54,1.41,5.79,65.85,1.09,112.25,21.86,14-12-2021 00:00
6529,68.95,169.83,77.39,71.55,71.72,1.11,3.71,62.96,1.25,100.93,21.97,14-12-2021 01:00
6530,64.87,129.54,58.67,66.24,71.95,1.04,3.8,64.75,0.5,145.82,21.14,14-12-2021 02:00
6531,91.11,533.0,126.77,56.07,72.88,1.15,5.15,71.87,0.42,177.21,20.49,14-12-2021 03:00
6532,125.0,363.0,87.66,52.59,72.31,1.15,4.78,72.25,0.36,154.17,20.38,14-12-2021 04:00
6533,73.0,189.01,46.45,58.95,72.63,0.91,3.92,69.05,0.35,157.41,20.29,14-12-2021 05:00
6534,51.0,124.94,58.15,58.67,72.94,1.02,4.52,70.35,0.66,107.82,20.27,14-12-2021 06:00
6535,68.92,125.64,177.49328268900854,47.3,72.47,1.44,6.25,74.84,1.15,97.6,20.36,14-12-2021 07:00
6536,84.87,180.44,81.69,66.71,72.01,1.33,8.57,64.28,0.89,97.13,22.89,14-12-2021 08:00
6537,104.0,156.0,27.24,63.29,72.93,0.86,35.58,49.36,0.83,127.6,25.84,14-12-2021 09:00
6538,83.0,163.11,19.18,68.26,72.58,0.95,44.95,47.25,1.04,175.87,27.08,14-12-2021 10:00
6539,88.0,175.44,15.18,81.91,72.31,0.82,69.89,44.11,1.01,212.5,28.13,14-12-2021 11:00
6540,72.83,270.67,16.99,55.69,72.8,0.66,72.72,40.43,1.5,265.06,28.69,14-12-2021 12:00
6541,73.79,212.0,19.74,53.69,72.59,0.59,62.1,43.2,2.13,244.88,28.49,14-12-2021 13:00
